date,predicted_index,real_price,regime_probability,simn,mn_ore,chn_electricity,met_coal,dry_bulk_freight,steel_etf,usd_inr,pick
2026-05-01,253.1188,220.1379,0.6813,100.06620038092574,568.7285109804001,1237.0774665393988,100.06620038092574,100.06620038092574,101.17103950730761,94.11491711590006,64.77567348923205
2026-05-08,253.7883,220.7201,0.6051,100.12913133517503,559.4352651944201,1258.1768913912417,100.12913133517503,100.12913133517503,99.48122758845373,93.1776179965746,60.08988538444785
2026-05-15,256.7303,223.2788,0.6158,100.18895239938499,561.6597746838771,1320.0169782545224,100.18895239938499,100.18895239938499,99.84657767958234,94.08101234588746,62.131841874720706
2026-05-22,255.861,222.5227,0.6749,100.24581551371712,573.618162411198,1327.2167178036837,100.24581551371712,100.24581551371712,110.54503089982333,93.1428734212066,66.61835667156602
2026-05-29,254.9962,221.7707,0.593,100.29986536506141,565.7457789682094,1343.6030482611015,100.29986536506141,100.29986536506141,106.38384449305975,93.31207852305032,64.60804516968304
2026-06-05,262.5429,228.334,0.6762,100.35123971658483,544.9329099811356,1260.0157683377818,100.35123971658483,100.35123971658483,109.59237997225969,94.60859611384126,66.62537383660676
2026-06-12,260.6869,226.7199,0.6871,100.4000697239744,544.2489112520983,1237.5617551418743,100.4000697239744,100.4000697239744,107.92908122152355,93.69353508127003,68.30411171100722
2026-06-19,259.4408,225.6361,0.6841,100.44648023873906,543.6406146831198,1189.6922827990265,100.44648023873906,100.44648023873906,110.8120844574573,93.66597957070478,69.01007322400166
2026-06-26,253.839,220.7643,0.666,100.49059009894434,548.5085079548722,1185.9885615230876,100.49059009894434,100.49059009894434,110.16634663782727,94.94072480022881,69.88694411575797
2026-07-03,260.1017,226.2109,0.6688,100.53251240776052,561.4085980077513,1151.3182084535574,100.53251240776052,100.53251240776052,113.45395989160133,96.11918704048301,67.54099615864916
2026-07-10,254.9295,221.7126,0.7454,100.57235480020995,554.6584378540115,1112.5554128065958,100.57235480020995,100.57235480020995,108.22983266759839,97.08351878060685,65.6865913336377
2026-07-17,254.1414,221.0272,0.7344,100.61021969850029,557.3140287984194,1117.01701482764,100.61021969850029,100.61021969850029,121.3339826001009,98.6700838625843,65.93871027619427
2026-07-24,251.9306,219.1045,0.7258,100.64620455633067,561.4376923335652,1158.499281566262,100.64620455633067,100.64620455633067,140.52429065516174,98.47559209189386,65.52105088648156
2026-07-31,246.6073,214.4748,0.7788,100.68040209255582,567.7949862364504,1189.7130064564287,100.68040209255582,100.68040209255582,155.27895827111118,98.87048335593644,67.74538488932676
2026-08-07,248.6074,216.2143,0.6828,100.71290051458945,568.5365580542898,1176.1819312624732,100.71290051458945,100.71290051458945,150.2900327416429,98.94513975381278,71.8191010525134
2026-08-14,247.2307,215.017,0.7199,100.74378373192378,567.3147752088915,1193.4399140614407,100.74378373192378,100.74378373192378,161.2366912694601,99.2906717509398,71.27040826418002
2026-08-21,243.1129,211.4357,0.7202,100.77313156013591,561.459325937576,1193.2008377180132,100.77313156013591,100.77313156013591,169.30614372842783,98.49984928443769,72.98188108722682
2026-08-28,242.8373,211.196,0.6959,100.80101991574502,576.2803204413341,1177.305041756139,100.80101991574502,100.80101991574502,164.25069745920817,98.13356388691781,75.02963688134054
2026-09-04,242.578,210.9705,0.6469,100.82752100227707,575.3339019790546,1158.8187099153188,100.82752100227707,100.82752100227707,169.99929182819002,97.95610482998593,75.70960083594309
2026-09-11,245.9019,213.8613,0.5859,100.85270348788501,578.9035858960535,1100.9030655666343,100.85270348788501,100.85270348788501,165.12362130090165,98.66124119102,75.70036500140047
2026-09-18,245.0823,213.1485,0.6297,100.8766326748642,573.1735227101289,1076.801529328846,100.8766326748642,100.8766326748642,166.88466529380443,99.10069959637913,71.80272293949265
2026-09-25,246.7779,214.6232,0.6975,100.89937066139362,570.2871231142794,1064.1834055680622,100.89937066139362,100.89937066139362,176.49039690015604,99.1628393920015,78.30920962172138
2026-10-02,242.023,210.4878,0.6717,100.92097649582384,582.3973586987944,1054.7687278464707,100.92097649582384,100.92097649582384,180.93371153804588,98.4662530533042,77.73701187713638
2026-10-09,241.9229,210.4008,0.767,100.94150632382336,602.836400955888,1060.062340250275,100.94150632382336,100.94150632382336,194.7059173871742,98.85962677225588,80.85415628655095
2026-10-16,247.629,215.3634,0.8667,100.96101352868531,589.2408494423173,1044.0831476364915,100.96101352868531,100.96101352868531,208.4287232077598,98.95349015063358,78.50786527918561
2026-10-23,247.8914,215.5916,0.9348,100.97954886508623,580.0379665972447,1052.4836732119309,100.97954886508623,100.97954886508623,218.94042673866838,99.93958020337931,72.84361497054746
2026-10-30,251.4149,218.656,0.9566,100.99716058657948,601.911672673426,1094.8652284705277,100.99716058657948,100.99716058657948,215.52556546074047,100.19634356104386,69.63700346967181
2026-11-06,253.0885,220.1115,0.9585,101.01389456709555,583.7990270903746,1157.8020820973757,101.01389456709555,101.01389456709555,232.7008369572849,100.76909405404507,70.77977244288834
2026-11-13,252.9036,219.9508,0.8357,101.02979441671208,581.2956141290225,1186.4738674720138,101.02979441671208,101.02979441671208,224.10013118460392,100.42019380345731,69.69273708615981
2026-11-20,249.8511,217.2959,0.8593,101.0449015919469,577.91009490128,1205.7008282589863,101.0449015919469,101.0449015919469,216.82626510741215,100.00067455716373,69.6221498371693
2026-11-27,250.3,217.6863,0.8951,101.05925550081751,564.9945205314783,1240.2868831561952,101.05925550081751,101.05925550081751,216.96291130691873,100.64621383321277,66.47701974173698
2026-12-04,246.7739,214.6197,0.9339,101.0728936029019,569.044466347762,1188.088627239501,101.0728936029019,101.0728936029019,232.7858686482321,100.96112722057363,63.14298517166975
2026-12-11,251.6029,218.8195,1.0,101.08585150462548,573.6359409250019,1141.3222527885546,101.08585150462548,101.08585150462548,233.2592356278851,100.2880137465407,67.20603950590287
2026-12-18,253.7724,220.7064,0.9667,101.09816304999126,575.2647556333785,1195.942195147941,101.09816304999126,101.09816304999126,221.1770963906281,99.21460746235812,71.55404673580463
2026-12-25,256.9801,223.496,1.0,101.10986040696035,556.3005331626479,1193.5207857924165,101.10986040696035,101.10986040696035,227.45768100183395,99.27451671876268,73.20433907939652
2027-01-01,253.8658,220.7875,0.9667,101.1209741496828,559.6217960527814,1215.7933782666744,101.1209741496828,101.1209741496828,218.79047686624182,98.27865294381097,75.03911811927996
2027-01-08,253.1475,220.1628,0.931,101.13153333676921,538.0558357038534,1190.3929475794275,101.13153333676921,101.13153333676921,207.48961026875372,97.02787054129772,76.441513033059
2027-01-15,251.0401,218.33,1.0,101.14156558578686,540.8414484779205,1170.935330918932,101.14156558578686,101.14156558578686,231.858312944704,97.59631004085638,69.80515684745433
2027-01-22,254.3671,221.2235,0.9484,101.15109714415536,560.0844283048575,1146.8842103842182,101.15109714415536,101.15109714415536,240.1017110476079,96.83359282123659,72.00529291426524
2027-01-29,253.794,220.7251,0.9698,101.16015295660995,564.5285627691119,1175.1546405780784,101.16015295660995,101.16015295660995,248.75480845945006,98.20872647803712,75.21190102207589
2027-02-05,256.6855,223.2399,0.9609,101.16875672939318,573.5700653000499,1156.3478668581818,101.16875672939318,101.16875672939318,247.01258059910637,99.8217004406337,74.86606097933911
2027-02-12,256.297,222.9019,0.9853,101.17693099132855,558.499352771379,1157.7841290511517,101.17693099132855,101.17693099132855,238.4794793600586,100.18900020129762,71.29027370695361
2027-02-19,256.8211,223.3578,0.9464,101.18469715192329,570.506253965517,1162.1818321697722,101.18469715192329,101.18469715192329,236.28864680153538,99.65146612555662,66.58870567051152
2027-02-26,253.8543,220.7775,0.9996,101.19207555664059,561.3685831852869,1209.489995542723,101.19207555664059,101.19207555664059,228.81900103698865,100.73369288299985,64.50724382972453
2027-03-05,251.4216,218.6618,1.0,101.19908553947587,581.3682330143005,1242.1733363483902,101.19908553947587,101.19908553947587,221.66199739638864,100.55595102940056,66.03264287412347
2027-03-12,253.7678,220.7023,0.9222,101.20574547296489,565.8872185458804,1247.48365750676,101.20574547296489,101.20574547296489,211.7149457550011,101.07251728534348,65.67134640774259
2027-03-19,253.5199,220.4868,0.9006,101.21207281574665,561.6070916651147,1263.332038895747,101.21207281574665,101.21207281574665,210.335954818633,100.736859394836,69.58174185341974
2027-03-26,253.6739,220.6207,0.8252,101.21808415779766,556.4473638502731,1269.0551222412632,101.21808415779766,101.21808415779766,200.27409095296565,101.69996234985511,69.02031246031645
2027-04-02,253.4332,220.4113,0.7386,101.22379526344928,550.0053411151428,1304.4798197396146,101.22379526344928,101.22379526344928,196.66347240554387,102.24744338654091,72.91681208561769
2027-04-09,258.6035,224.9079,0.705,101.22922111229477,555.9489249631456,1301.5605318269118,101.22922111229477,101.22922111229477,190.1642899958788,101.74678012416209,73.97982542212337
2027-04-16,263.4301,229.1056,0.7016,101.23437593808745,546.5829581364104,1265.6002213946228,101.23437593808745,101.23437593808745,190.44752201805696,101.12876696077689,75.44894807238289
2027-04-23,269.4914,234.3772,0.6936,101.23927326572688,536.8990520633745,1278.8540119799864,101.23927326572688,101.23927326572688,198.93283464918358,101.07377816606561,74.0752873129534
2027-04-30,275.3541,239.4759,0.8309,101.24392594642555,535.455719565798,1336.9440853442582,101.24392594642555,101.24392594642555,206.7246604966681,101.83189435616987,71.20976018950907
2027-05-07,273.1046,237.5195,0.7891,101.24834619114407,555.9015206241639,1402.066687928987,101.24834619114407,101.24834619114407,210.58471603914967,103.18607798897803,71.03570193317599
2027-05-14,274.1431,238.4227,0.8928,101.25254560237893,546.7141499020447,1436.4144648337478,101.25254560237893,101.25254560237893,205.72553069098103,103.34834413724882,72.57591042719415
2027-05-21,271.9687,236.5317,0.8107,101.25653520438267,549.3987956294567,1436.7022815052992,101.25653520438267,101.25653520438267,218.008129598762,103.64876308809218,71.02505635748739
2027-05-28,260.866,226.8757,0.7524,101.26032547189286,563.5258672214737,1422.3385386534733,101.26032547189286,101.26032547189286,237.2402372785547,102.52342015986464,75.65321727014283
2027-06-04,270.1881,234.983,0.8125,101.26392635744243,569.9236898909484,1469.1016458842234,101.26392635744243,101.26392635744243,217.29259519103934,103.05065244842332,72.97405857400454
2027-06-11,270.6382,235.3745,0.7988,101.2673473173207,583.8120983643163,1589.1689377122918,101.2673473173207,101.2673473173207,195.81211977988903,104.03802488639442,71.24776308580046
2027-06-18,270.2719,235.0559,0.7843,101.27059733625075,595.2331245540805,1573.7920502063175,101.27059733625075,101.27059733625075,203.52240498893985,104.8254429902019,69.27377889024503
2027-06-25,267.713,232.8305,0.8039,101.27368495084612,608.791155620238,1552.958913619556,101.27368495084612,101.27368495084612,212.026807981965,105.46836167095324,64.9525880025245
2027-07-02,265.9289,231.2789,0.7764,101.27661827190656,635.2000050221774,1473.4853346388927,101.27661827190656,101.27661827190656,194.99685115527652,104.55786465348399,66.02626646882518
2027-07-09,260.1084,226.2168,0.8345,101.2794050056096,637.301372577213,1493.089209712814,101.2794050056096,101.2794050056096,198.8754267051415,104.23343561234798,65.37709060895422
2027-07-16,261.2086,227.1736,0.8508,101.28205247365226,620.5605498660923,1511.327242478169,101.28205247365226,101.28205247365226,196.53922915036748,104.16922081972788,68.00560379382951
2027-07-23,263.8572,229.477,0.8785,101.28456763239431,621.8509637800129,1458.0666960786027,101.28456763239431,101.28456763239431,190.50295901730755,104.55236662220413,67.52908903757103
2027-07-30,264.8723,230.3599,0.8641,101.28695709105233,616.2511864474383,1379.7365360616106,101.28695709105233,101.28695709105233,206.86066580138169,104.87976462934304,64.46745003258914
2027-08-06,271.1072,235.7824,0.9098,101.28922712899106,618.496026961949,1385.6775686479086,101.28922712899106,101.28922712899106,208.00818165014607,105.72843666934958,65.68453174125167
2027-08-13,270.9205,235.6201,0.8692,101.2913837121567,623.8014899977156,1446.5058296394677,101.2913837121567,101.2913837121567,212.66951004934845,106.34522678091025,67.83262688477144
2027-08-20,269.6569,234.5211,0.7433,101.29343250869424,635.7431176063064,1458.7772923544906,101.29343250869424,101.29343250869424,220.86647800101068,105.76406653352207,70.45859406800318
2027-08-27,274.2728,238.5356,0.6822,101.29537890378917,651.9592608856638,1416.6439131114093,101.29537890378917,101.29537890378917,219.09486319492618,105.75254694201139,70.27517667702053
2027-09-03,277.7989,241.6022,0.7254,101.29722801377181,663.1819450424283,1366.0415494089953,101.29722801377181,101.29722801377181,233.80481641644124,105.77832950278997,75.48502351755153
2027-09-10,273.8189,238.1408,0.7479,101.29898469952073,660.4220048831185,1380.698884275166,101.29898469952073,101.29898469952073,227.06087645209297,104.7016075499803,72.25997485704235
2027-09-17,271.9073,236.4783,0.7868,101.3006535791997,656.1336463727658,1376.270935398424,101.3006535791997,101.3006535791997,214.8465115221079,105.87373746128122,69.74829513556915
2027-09-24,273.8502,238.168,0.8153,101.30223904036146,640.1009749109105,1460.2339197747217,101.30223904036146,101.30223904036146,221.0939854545656,106.62912280728041,66.16269970512116
2027-10-01,272.0551,236.6068,0.8979,101.3037452514492,612.3552220916205,1506.8631330779453,101.3037452514492,101.3037452514492,214.9296074426538,107.83859948159402,63.228717755116286
2027-10-08,265.2761,230.7111,0.8664,101.305176172726,603.9454265716344,1580.6546337459279,101.305176172726,101.305176172726,213.94081969396862,108.46304847074734,63.59274788167679
2027-10-15,261.9339,227.8044,0.9851,101.30653556666017,607.1869205993266,1552.2936466443728,101.30653556666017,101.30653556666017,200.4691843244989,109.13886712826522,61.49149602619365
2027-10-22,261.5031,227.4297,0.8941,101.30782700779378,607.0528282802342,1566.819569845593,101.30782700779378,101.30782700779378,217.40927650109788,107.6155410752953,61.214241515643785
2027-10-29,262.3702,228.1838,0.9019,101.30905389211964,637.0830514610839,1513.8156777450577,101.30905389211964,101.30905389211964,226.00623716848682,106.30203179006317,60.38114774285541
2027-11-05,263.0964,228.8154,0.9206,101.31021944599155,640.9496034640764,1427.046048180388,101.31021944599155,101.31021944599155,222.9696179719446,106.70025373029387,57.534526689718064
2027-11-12,269.3828,234.2827,0.9276,101.31132673459052,642.399284826994,1470.8619293595812,101.31132673459052,101.31132673459052,235.44096141616606,107.26756601680582,57.53536253187177
2027-11-19,266.0911,231.4199,0.9003,101.3123786699693,639.7124474827532,1553.530582804958,101.3123786699693,101.3123786699693,238.1504367540998,107.87599845944725,61.59185139981311
2027-11-26,263.7668,229.3985,0.9018,101.31337801869607,640.0951622155582,1523.2821911016006,101.31337801869607,101.31337801869607,229.21330108829693,107.73807516604928,60.344212723245946
2027-12-03,256.5826,223.1503,0.9585,101.3143274091171,628.6294659957512,1479.4537617587873,101.3143274091171,101.3143274091171,235.4021610684358,108.7197607722409,59.785530571277214
2027-12-10,256.293,222.8985,0.9853,101.31522933825754,609.9824318848483,1451.6734101669574,101.31522933825754,101.31522933825754,216.16345682193057,108.66388644932965,57.20825216895023
2027-12-17,256.4052,222.9961,0.9994,101.31608617837803,603.8651117387266,1467.9876184309342,101.31608617837803,101.31608617837803,231.21276738669647,109.34298762809239,56.56153064428332
2027-12-24,254.6113,221.4359,0.9803,101.31690018320451,597.0226664542163,1424.9107963668366,101.31690018320451,101.31690018320451,236.29701488832868,109.73338503622908,56.09018022567564
2027-12-31,253.7574,220.6933,1.0,101.3176734938473,620.4612829089067,1409.4176244429807,101.3176734938473,101.3176734938473,249.39025644790914,109.57130921628176,62.53010271389403
2028-01-07,260.8238,226.8389,0.9626,101.31840814442502,622.8271032905261,1470.2063386033876,101.31840814442502,101.31840814442502,245.91882341058218,108.34598769536741,60.38666885878132
2028-01-14,261.9907,227.8537,1.0,101.31910606740793,628.8202995431049,1468.7303144367875,101.31910606740793,101.31910606740793,266.69329483552843,106.97825536207984,55.14346227017207
2028-01-21,261.1555,227.1274,0.977,101.3197690986947,628.0741893369403,1458.988727604145,101.3197690986947,101.3197690986947,277.98662390443127,106.43104289163459,54.16712153212602
2028-01-28,254.8787,221.6685,0.9884,101.32039898243603,622.252370737283,1378.506493784175,101.32039898243603,101.32039898243603,282.96190950527796,107.33499215438279,58.5435884042483
2028-02-04,253.6014,220.5576,1.0,101.32099737561735,622.0879281864708,1442.9250685128727,101.32099737561735,101.32099737561735,320.3656496090647,105.99427823834765,56.696147483210545
